timestamp,success,tx,ty,tz,qx,qy,qz,qw,track_count,pnp_point_count,pnp_inlier_count,reprojection_error_mean,reprojection_error_median,pnp_rotation_step_deg,imu_rotation_step_deg,pnp_imu_rotation_error_deg,imu_rotation_consistent,imu_rejected,message,pose_source,map_point_count,map_inlier_count,local_landmark_count,map_descriptor_match_count,map_message,new_feature_count
1750922000.018175125,1,-0.260586295,0.080081055,-0.660199486,-0.049502096,0.212232371,-0.006905950,0.975940199,973,655,327,1.441178950,1.334556565,1.128535811,0.806367819,0.364007789,1,0,ok,map,655,327,1435,0,ok,27
1750922000.030175209,1,-0.278505211,0.073698746,-0.672278757,-0.048138740,0.216080243,-0.006424840,0.975167017,983,649,318,1.414471724,1.348278863,0.479290932,0.792494629,0.407200577,1,0,ok,map,649,318,1435,0,ok,17
1750922000.042175293,1,-0.286152650,0.064707731,-0.698170853,-0.046550470,0.224231147,-0.008945250,0.973382468,973,634,312,1.404808716,1.287810329,1.015267164,0.759591137,0.315383615,1,0,ok,map,634,312,1435,0,ok,27
1750922000.054175377,1,-0.290063731,0.057544236,-0.726580948,-0.043806745,0.234224850,-0.009093448,0.971152407,962,622,269,1.414661186,1.353147732,1.214877650,0.818659023,0.409725394,1,0,ok,map,622,269,1435,0,ok,38
1750922000.066175461,1,-0.307088330,0.067882737,-0.733449266,-0.046656262,0.237348357,-0.007393574,0.970275366,965,606,273,1.508651477,1.425446351,0.531769600,0.802945617,0.608768827,1,0,ok,map,606,273,1435,0,ok,35
1750922000.078175545,1,-0.312522218,0.054150651,-0.763934575,-0.043939968,0.248159243,-0.010445009,0.967665836,974,598,261,1.553552211,1.486387607,1.357685439,0.821437972,0.630427655,1,0,ok,map,598,261,1435,0,ok,26
1750922000.090175629,1,-0.334431058,0.060250649,-0.778994629,-0.046134459,0.251434154,-0.011303917,0.966708177,959,582,226,1.557418927,1.527237737,0.475184648,0.796047149,0.556670346,1,0,ok,map,582,226,1435,0,ok,41
1750922000.102175713,1,-0.344489374,0.055878529,-0.791494712,-0.046381437,0.257242637,-0.013176836,0.965143180,866,591,349,1.228860125,1.076619222,0.722532754,0.812874152,0.110989647,1,0,ok,map,591,349,1298,0,ok,134
1750922000.114175797,1,-0.351043415,0.057280508,-0.809106866,-0.048569818,0.264789126,-0.014987382,0.962965768,921,572,348,1.337982293,1.267669998,0.957083761,0.832224079,0.168523000,1,0,ok,map,572,348,1298,0,ok,79
1750922000.126175880,1,-0.365502687,0.052878323,-0.821920182,-0.046977439,0.270568109,-0.014872945,0.961438929,953,570,331,1.402250209,1.307234193,0.708957639,0.807298060,0.182705641,1,0,ok,map,570,331,1298,0,ok,47
1750922000.138175964,1,-0.379763279,0.044999916,-0.840779340,-0.045644732,0.277603771,-0.016274271,0.959472695,975,567,297,1.408922483,1.356944048,0.865956781,0.848677242,0.208618666,1,0,ok,map,567,297,1298,0,ok,25
1750922000.150176048,1,-0.394457173,0.047653079,-0.855633646,-0.045527371,0.283628079,-0.015260010,0.957731436,977,558,309,1.411451171,1.372810917,0.728056875,0.839202474,0.217315617,1,0,ok,map,558,309,1298,0,ok,23
1750922000.162176132,1,-0.406353704,0.045250229,-0.869257377,-0.045925694,0.289431308,-0.016532119,0.955953470,966,634,407,1.167261853,1.012727552,0.712089370,0.771978296,0.062956790,1,0,ok,map,634,407,1109,0,ok,34
1750922000.174176216,1,-0.418620146,0.043017911,-0.888699907,-0.047068929,0.296459564,-0.017212816,0.953729501,949,607,395,1.254629299,1.141245500,0.858389507,0.814950077,0.044822070,1,0,ok,map,607,395,1109,0,ok,51
1750922000.186176300,1,-0.433549716,0.039282324,-0.906708665,-0.047425056,0.303011652,-0.018375663,0.951628676,975,596,389,1.272573243,1.180339827,0.800687278,0.795682081,0.105415394,1,0,ok,map,596,389,1109,0,ok,25
1750922000.198176384,1,-0.446304627,0.039067807,-0.922307879,-0.047584654,0.309473867,-0.018488436,0.949536626,971,586,376,1.329864624,1.231571197,0.778676987,0.812467204,0.107456619,1,0,ok,map,586,376,1109,0,ok,29
1750922000.210176468,1,-0.459524036,0.033650631,-0.937397439,-0.046502865,0.316223918,-0.018597246,0.947361631,953,574,353,1.329413124,1.253895539,0.822158405,0.827743596,0.070615729,1,0,ok,map,574,353,1109,0,ok,47
1750922000.222176552,1,-0.474930779,0.031063560,-0.954167969,-0.046813432,0.322604332,-0.018869490,0.945187225,951,639,452,1.180099111,1.042247719,0.773883090,0.778252485,0.041349086,1,0,ok,map,639,452,900,0,ok,49
1750922000.234176636,1,-0.490580353,0.027878361,-0.972364383,-0.047459637,0.329346059,-0.019004680,0.942824256,889,609,419,1.209448941,1.108337730,0.822114283,0.811693162,0.067350473,1,0,ok,map,609,419,900,0,ok,111
1750922000.246176720,1,-0.503926863,0.025057227,-0.986988365,-0.047449501,0.335529570,-0.020099398,0.940619193,960,598,387,1.259274302,1.119802457,0.762673654,0.782766638,0.098708681,1,0,ok,map,598,387,900,0,ok,40
1750922000.258176804,1,-0.520819951,0.020258966,-1.001252099,-0.046361098,0.341555392,-0.021683975,0.938467031,964,593,384,1.301929849,1.180466577,0.765605451,0.797915900,0.076007760,1,0,ok,map,593,384,900,0,ok,36
1750922000.270176888,1,-0.532862093,0.021469693,-1.018123921,-0.046772461,0.348995524,-0.021770271,0.935703220,971,582,377,1.313333235,1.185207803,0.910777318,0.836725044,0.203242924,1,0,ok,map,582,377,900,0,ok,29
1750922000.282176971,1,-0.549267168,0.017732032,-1.031180973,-0.045361244,0.354897410,-0.021940771,0.933546351,975,677,506,1.115257564,0.933956453,0.738249782,0.806063322,0.130901867,1,0,ok,map,677,506,816,0,ok,25
1750922000.294177055,1,-0.564603144,0.017051437,-1.046122092,-0.046203685,0.360672303,-0.023565436,0.931249365,957,659,467,1.169508427,0.993923360,0.742416523,0.766525783,0.129611625,1,0,ok,map,659,467,816,0,ok,43
1750922000.306177139,1,-0.581651180,0.013619734,-1.065092160,-0.047538507,0.367332905,-0.024999879,0.928537362,962,642,442,1.198601075,1.014043658,0.854135447,0.817785419,0.082057227,1,0,ok,map,642,442,816,0,ok,38
1750922000.318177223,1,-0.595700528,0.009417489,-1.078554678,-0.046604415,0.373910941,-0.025437656,0.925943607,960,624,423,1.238799335,1.083301274,0.818848816,0.817084448,0.108472511,1,0,ok,map,624,423,816,0,ok,40
1750922000.330177307,1,-0.611524154,0.006303887,-1.088612412,-0.045019464,0.379701381,-0.026057544,0.923645556,966,606,405,1.250926916,1.124805226,0.740040644,0.813389258,0.107927376,1,0,ok,map,606,405,816,0,ok,34
1750922000.342177391,1,-0.629861488,0.002609059,-1.107030525,-0.045265919,0.386436799,-0.026651902,0.920818806,967,593,377,1.269426496,1.153803614,0.840282174,0.766691827,0.077033842,1,0,ok,map,593,377,816,0,ok,33
1750922000.354177475,1,-0.643232472,0.003807593,-1.118343100,-0.046188258,0.392797784,-0.026793209,0.918073347,965,578,368,1.281900378,1.162081290,0.801080651,0.828017817,0.028784999,1,0,ok,map,578,368,816,0,ok,35
1750922000.366177559,1,-0.659195352,0.000737633,-1.131154307,-0.044913555,0.399111851,-0.027816998,0.915379002,904,559,435,1.099095123,0.920362959,0.808663709,0.821508854,0.039306457,1,0,ok,map,559,435,724,0,ok,96
1750922000.378177643,1,-0.675946972,-0.002339151,-1.143671852,-0.043568175,0.405393404,-0.028088571,0.912671373,947,543,415,1.200923440,1.067632859,0.799461259,0.834055596,0.038877131,1,0,ok,map,543,415,724,0,ok,53
1750922000.390177727,1,-0.696628459,-0.005130827,-1.157798907,-0.043450183,0.411493225,-0.028953967,0.909915971,973,534,405,1.289409095,1.113004265,0.773497840,0.804891307,0.049325438,1,0,ok,map,534,405,724,0,ok,27
1750922000.402177811,1,-0.712808595,-0.005376932,-1.171295779,-0.045370417,0.417952601,-0.030737190,0.906814410,979,526,392,1.281028463,1.115995163,0.874286946,0.803730264,0.185216415,1,0,ok,map,526,392,724,0,ok,21
1750922000.414177895,1,-0.727451329,-0.008125394,-1.183829763,-0.045017768,0.424474153,-0.030383195,0.903809690,970,512,384,1.243880726,1.112496256,0.824811462,0.826196165,0.070706470,1,0,ok,map,512,384,724,0,ok,30
1750922000.426177979,1,-0.743212683,-0.009160943,-1.195143094,-0.046155456,0.430480668,-0.031499527,0.900868385,971,559,457,1.013132779,0.798159932,0.787855280,0.791954265,0.065802320,1,0,ok,map,559,457,756,0,ok,29
1750922000.438178062,1,-0.761682564,-0.013658327,-1.207504860,-0.046044653,0.436726841,-0.031955339,0.897846542,967,553,452,1.115910815,0.954429887,0.796938390,0.817254676,0.092159509,1,0,ok,map,553,452,756,0,ok,33
1750922000.450178146,1,-0.781105949,-0.013159956,-1.223799564,-0.046887545,0.443864953,-0.032799951,0.894264852,971,547,429,1.235749597,1.071769739,0.925324794,0.831251091,0.099957497,1,0,ok,map,547,429,756,0,ok,29
1750922000.462178230,1,-0.796887140,-0.018932667,-1.227601058,-0.043736026,0.449058929,-0.033428003,0.891804803,970,541,408,1.253168533,1.125079652,0.754530470,0.865155518,0.219878480,1,0,ok,map,541,408,756,0,ok,30
1750922000.474178314,1,-0.815220741,-0.019344478,-1.239322071,-0.043710056,0.455227710,-0.034693387,0.888624517,974,540,397,1.242431777,1.118207390,0.808420161,0.800960859,0.121417974,1,0,ok,map,540,397,756,0,ok,26
1750922000.486178398,1,-0.835751999,-0.023154505,-1.253122116,-0.043026203,0.461415554,-0.035615944,0.885424156,961,591,482,1.064375572,0.927091139,0.809073973,0.814945649,0.051940234,1,0,ok,map,591,482,778,0,ok,39
1750922000.498178482,1,-0.854940110,-0.024954819,-1.266510246,-0.045061494,0.467481274,-0.036967263,0.882079442,894,575,458,1.160228898,0.992233802,0.841673083,0.826010756,0.052932095,1,0,ok,map,575,458,778,0,ok,106
1750922000.510178566,1,-0.872421727,-0.027681090,-1.274863077,-0.045890792,0.473368387,-0.037201469,0.878881366,947,567,436,1.197346945,1.084911268,0.774053491,0.833034094,0.099601146,1,0,ok,map,567,436,778,0,ok,53
1750922000.522178650,1,-0.886775189,-0.026447215,-1.282080562,-0.045078573,0.479277339,-0.037058564,0.875721313,948,562,423,1.239104597,1.111367510,0.773658040,0.829596659,0.085029057,1,0,ok,map,562,423,778,0,ok,52
1750922000.534178734,1,-0.907960223,-0.031492960,-1.294517953,-0.044360816,0.485618768,-0.038018267,0.872216224,919,556,415,1.247871310,1.125978958,0.841572019,0.793668685,0.075288274,1,0,ok,map,556,415,778,0,ok,81
1750922000.546178818,1,-0.927429133,-0.034114206,-1.303198791,-0.043743041,0.491422950,-0.038167478,0.868984047,950,635,501,1.138165593,0.961031468,0.764760859,0.815043751,0.058599317,1,0,ok,map,635,501,819,0,ok,50
1750922000.558178902,1,-0.945065360,-0.035752296,-1.314471731,-0.044895708,0.497311420,-0.039393322,0.865513659,959,632,474,1.138453516,0.984577046,0.806623735,0.765572054,0.054068781,1,0,ok,map,632,474,819,0,ok,41
1750922000.570178986,1,-0.962186022,-0.032691266,-1.322975440,-0.046443069,0.503082686,-0.039627663,0.862079173,969,626,442,1.153317703,1.005793780,0.790205198,0.780654127,0.139402333,1,0,ok,map,626,442,819,0,ok,31
1750922000.582179070,1,-0.982818569,-0.037418722,-1.326879202,-0.044965374,0.508068547,-0.039082896,0.859253742,932,614,437,1.170178573,1.011226420,0.681047330,0.805817941,0.231931641,1,0,ok,map,614,437,819,1,ok,68
1750922000.594179153,1,-1.003462395,-0.041304664,-1.342263625,-0.044823349,0.514769268,-0.039851326,0.855228239,960,608,433,1.163648058,1.030514496,0.900220945,0.775497296,0.134939678,1,0,ok,map,608,433,819,1,ok,40
1750922000.606179237,1,-1.024706222,-0.044410441,-1.351600921,-0.044931970,0.520428867,-0.040644644,0.851752855,963,601,423,1.199950097,1.056774374,0.766571001,0.783835692,0.020202425,1,0,ok,map,601,423,819,0,ok,37
1750922000.618179321,1,-1.044443034,-0.043248815,-1.361521311,-0.046147704,0.526348306,-0.041534126,0.847999273,949,594,404,1.262885631,1.121007329,0.821538755,0.783826275,0.079229358,1,0,ok,map,594,404,819,0,ok,51
1750922000.630179405,1,-1.059204767,-0.043958601,-1.368315494,-0.047006994,0.532312415,-0.043002156,0.844147291,954,578,387,1.266361527,1.156279617,0.836613248,0.809736691,0.155451437,1,0,ok,map,578,387,819,0,ok,46
1750922000.642179489,1,-1.078982214,-0.045573154,-1.377376693,-0.046135058,0.537716143,-0.044727780,0.840673736,945,618,449,1.145154285,0.993257656,0.768738414,0.779715444,0.044768163,1,0,ok,map,618,449,775,0,ok,55
1750922000.654179573,1,-1.098782989,-0.045395723,-1.382218797,-0.045170152,0.542745813,-0.045107213,0.837467599,925,593,424,1.156301397,1.027699575,0.693747750,0.767427933,0.093028507,1,0,ok,map,593,424,775,0,ok,75
1750922000.666179657,1,-1.122371545,-0.050778508,-1.393371732,-0.044412322,0.548792173,-0.045627004,0.833530367,978,590,411,1.225916268,1.051822909,0.833491026,0.776597192,0.085006073,1,0,ok,map,590,411,775,0,ok,22
1750922000.678179741,1,-1.138366239,-0.049161916,-1.393300811,-0.044389256,0.553465387,-0.044884696,0.830476384,974,586,407,1.209233548,1.074787776,0.645358826,0.791808838,0.170534358,1,0,ok,map,586,407,775,0,ok,26
1750922000.690179825,1,-1.164269283,-0.054815072,-1.403952276,-0.043306941,0.559164280,-0.045571564,0.826669855,972,579,379,1.242405189,1.091566043,0.798945969,0.765212868,0.157444918,1,0,ok,map,579,379,775,0,ok,28
1750922000.702179909,1,-1.186298209,-0.057037183,-1.412892987,-0.043890745,0.564555472,-0.047995672,0.822828741,936,724,546,0.976099088,0.776040845,0.810579905,0.782644326,0.049627200,1,0,ok,map,724,546,892,0,ok,64
1750922000.714179993,1,-1.194326825,-0.051521624,-1.414211605,-0.044345116,0.569691034,-0.048775659,0.819210945,962,712,518,1.049227562,0.925138516,0.727249436,0.805552730,0.188748497,1,0,ok,map,712,518,892,0,ok,38
1750922000.726180077,1,-1.217126289,-0.054832012,-1.421631650,-0.043281764,0.576004520,-0.049478844,0.814798948,960,706,513,1.146452614,1.043414552,0.894631521,0.869183823,0.106216206,1,0,ok,map,706,513,892,1,ok,40
1750922000.738180161,1,-1.239834519,-0.057128145,-1.426517188,-0.041917856,0.581010556,-0.049523583,0.811305763,942,679,506,1.166197382,1.036063646,0.716770961,0.777974953,0.113702840,1,0,ok,map,679,506,892,0,ok,58
1750922000.750180244,1,-1.259910869,-0.057641103,-1.431365006,-0.043649356,0.586218000,-0.050786971,0.807380873,968,667,477,1.122736677,1.042218635,0.786574532,0.751004008,0.127041007,1,0,ok,map,667,477,892,0,ok,32
1750922000.762180328,1,-1.276866260,-0.054523251,-1.435138523,-0.044529824,0.591533657,-0.050450015,0.803467375,963,654,474,1.163681659,1.042123332,0.764082684,0.802293504,0.060227061,1,0,ok,map,654,474,892,1,ok,37
1750922000.774180412,1,-1.306109703,-0.060301480,-1.443919188,-0.042824292,0.597387024,-0.051389046,0.799158301,951,633,454,1.183068245,1.038303290,0.862265518,0.797503642,0.115806102,1,0,ok,map,633,454,892,0,ok,49
1750922000.786180496,1,-1.315294820,-0.057832084,-1.442907371,-0.042737388,0.602018283,-0.051458746,0.795675499,974,626,470,1.235678624,1.095297585,0.664146593,0.770391784,0.137304170,1,0,ok,map,626,470,892,1,ok,26
1750922000.798180580,1,-1.336176810,-0.058024525,-1.449585684,-0.042932956,0.607588185,-0.052737736,0.791335636,959,620,438,1.260422199,1.146607566,0.822608595,0.792308589,0.069596991,1,0,ok,map,620,438,892,1,ok,41
1750922000.810180664,1,-1.354839564,-0.061977572,-1.454480689,-0.043629043,0.613091432,-0.054406273,0.786927798,972,613,423,1.290696465,1.139297360,0.834109655,0.766754800,0.095436512,1,0,ok,map,613,423,892,1,ok,28
1750922000.822180748,1,-1.376640151,-0.058844223,-1.456322124,-0.043676249,0.617915411,-0.053985608,0.783172066,976,608,412,1.307106621,1.202082770,0.702247124,0.792411513,0.148440553,1,0,ok,map,608,412,892,1,ok,24
1750922000.834180832,1,-1.404294371,-0.063135171,-1.466080606,-0.042316053,0.624034041,-0.055101993,0.778302407,948,586,404,1.373655489,1.296208174,0.918506977,0.792627104,0.154043957,1,0,ok,map,586,404,892,0,ok,52
1750922000.846180916,1,-1.424171658,-0.063645743,-1.470952733,-0.041920587,0.629710743,-0.055770716,0.773690295,963,759,571,1.025685218,0.874698698,0.842854631,0.808562514,0.059571823,1,0,ok,map,759,571,1015,0,ok,37
1750922000.858181000,1,-1.453948984,-0.068335290,-1.470429928,-0.039565860,0.634699663,-0.056395353,0.769682041,975,747,552,1.174375978,1.035765298,0.784684524,0.829690296,0.196371648,1,0,ok,map,747,552,1015,0,ok,25
1750922000.870181084,1,-1.464530618,-0.062588020,-1.475073026,-0.039684610,0.640377760,-0.056709136,0.764934984,971,732,548,1.248462028,1.149265709,0.848969252,0.813860520,0.236287296,1,0,ok,map,732,548,1015,0,ok,29
1750922000.882181168,1,-1.487495360,-0.064734340,-1.476701100,-0.039469873,0.645371238,-0.058751091,0.760582937,947,707,522,1.247417711,1.125883279,0.794665990,0.807286961,0.045147983,1,0,ok,map,707,522,1015,0,ok,53
1750922000.894181252,1,-1.502883603,-0.061058294,-1.479599997,-0.041743960,0.650637601,-0.059321569,0.755916070,971,704,505,1.229862199,1.114499752,0.849921696,0.803930087,0.152177737,1,0,ok,map,704,505,1015,1,ok,29
1750922000.906181335,1,-1.528370025,-0.064841700,-1.478218936,-0.039537007,0.655616068,-0.059065242,0.751741773,984,700,503,1.263300202,1.140820753,0.786822888,0.846262790,0.279379320,1,0,ok,map,700,503,1015,2,ok,16
1750922000.918181419,1,-1.544963856,-0.066946478,-1.473850046,-0.037822110,0.660179598,-0.059471734,0.747793755,992,698,468,1.281995107,1.146262326,0.720369065,0.852045931,0.144790275,1,0,ok,map,698,468,1015,2,ok,8
1750922000.930181503,1,-1.565206332,-0.061188066,-1.472019846,-0.038463784,0.664879678,-0.057710605,0.743723764,978,692,436,1.305538275,1.174433470,0.744131209,0.781443372,0.201489683,1,0,ok,map,692,436,1015,0,ok,22
1750922000.942181587,1,-1.595992461,-0.066943962,-1.479318076,-0.039219512,0.671137529,-0.057961691,0.738022147,980,685,423,1.350103206,1.276319181,0.974390479,0.875424198,0.205424534,1,0,ok,map,685,423,1015,1,ok,20
1750922000.954181671,1,-1.604840121,-0.068042355,-1.463918709,-0.038856766,0.673913008,-0.058510829,0.735464405,964,663,385,1.358507773,1.269149448,0.439028936,0.753976889,0.325050459,1,0,ok,map,663,385,1015,0,ok,36
1750922000.966181755,1,-1.631596565,-0.063317132,-1.473345632,-0.037720526,0.680095228,-0.058869174,0.729782203,974,650,382,1.375731165,1.209930573,0.971849574,0.825575407,0.174330656,1,0,ok,map,650,382,1015,0,ok,26
1750922000.978181839,1,-1.641283446,-0.059748749,-1.477510361,-0.038182385,0.686395309,-0.060411198,0.723708555,989,647,374,1.456798501,1.452655314,1.019619573,0.858975619,0.368856567,1,0,ok,map,647,374,1015,1,ok,11
1750922000.990181923,1,-1.675719171,-0.068003148,-1.464241836,-0.035329502,0.689100057,-0.061603933,0.721178128,973,637,370,1.521004817,1.487757572,0.552900660,0.799530327,0.488307247,1,0,ok,map,637,370,1015,0,ok,27
1750922001.002182007,1,-1.679428347,-0.033208947,-1.451761509,-0.043600829,0.692854890,-0.060433316,0.717216065,961,618,332,1.400642562,1.311739263,1.143522348,0.798401017,0.927064923,1,0,ok,map,618,332,1015,0,ok,39
1750922001.014182091,1,-1.692274999,-0.026881194,-1.461409248,-0.046312078,0.699313315,-0.058945541,0.710873759,957,715,437,1.158960322,1.013145356,1.096139597,0.845648723,0.271013162,1,0,ok,map,715,437,1071,0,ok,43
1750922001.026182175,1,-1.722521142,-0.037343915,-1.448895822,-0.044065974,0.703048975,-0.060690915,0.707175325,940,690,443,1.242961353,1.168874627,0.684918192,0.843795098,0.386527418,1,0,ok,map,690,443,1071,0,ok,60
1750922001.038182259,1,-1.741467170,-0.032812789,-1.446389926,-0.043980565,0.708047063,-0.059754083,0.702256731,929,670,426,1.302320285,1.199910473,0.810759418,0.843475538,0.199361516,1,0,ok,map,670,426,1071,0,ok,71
1750922001.050182343,1,-1.764762316,-0.041867662,-1.456988185,-0.043414754,0.714903677,-0.061963689,0.695117539,963,662,413,1.356824711,1.294997955,1.164019024,0.826362219,0.393721852,1,0,ok,map,662,413,1071,0,ok,37
1750922001.062182426,1,-1.781850466,-0.035580025,-1.425195881,-0.043725664,0.715797464,-0.060762265,0.694283806,960,655,388,1.356915702,1.258141462,0.199601631,0.827071888,0.717352095,1,0,ok,map,655,388,1071,0,ok,40
1750922001.074182510,1,-1.803698616,-0.038065979,-1.437668255,-0.044140112,0.723176205,-0.061157902,0.686532984,978,653,386,1.329990969,1.258636730,1.228058269,0.833623457,0.402598954,1,0,ok,map,653,386,1071,0,ok,22
1750922001.086182594,1,-1.835049493,-0.045629338,-1.434633640,-0.042562905,0.728118603,-0.061851474,0.681326716,971,644,371,1.444207186,1.371920053,0.845972873,0.872494394,0.234706153,1,0,ok,map,644,371,1071,0,ok,29
1750922001.098182678,1,-1.851090887,-0.037284986,-1.435715885,-0.044220160,0.733560166,-0.062446577,0.675303254,974,637,372,1.497054688,1.486567283,0.951825797,0.826996505,0.265792850,1,0,ok,map,637,372,1071,0,ok,26
1750922001.110182762,1,-1.869490631,-0.035931185,-1.433726258,-0.044146809,0.738383280,-0.062569829,0.670019558,968,621,360,1.527538691,1.542943744,0.819955745,0.813564945,0.093948013,1,0,ok,map,621,360,1071,0,ok,32
1750922001.122182846,1,-1.890686583,-0.037687695,-1.417218201,-0.043891101,0.741785620,-0.063150972,0.666212894,969,611,340,1.582811009,1.598230109,0.589559800,0.845389351,0.271199405,1,0,ok,map,611,340,1071,0,ok,31
1750922001.134182930,1,-1.914542244,-0.038556270,-1.402901228,-0.044491603,0.745045136,-0.063469909,0.662495142,966,592,312,1.596257873,1.586596995,0.571908208,0.800596626,0.230091087,1,0,ok,map,592,312,1071,0,ok,34
1750922001.146183014,1,-1.938526576,-0.044504953,-1.405465601,-0.042626864,0.750664304,-0.063801032,0.656212985,959,710,433,1.320785478,1.233633990,0.989927227,0.820556880,0.276751950,1,0,ok,map,710,433,1103,0,ok,41
1750922001.158183098,1,-1.955855334,-0.036466717,-1.395059669,-0.042948245,0.754392696,-0.063588914,0.651922970,950,675,428,1.417145869,1.345318609,0.652804991,0.826173022,0.286620263,1,0,ok,map,675,428,1103,0,ok,50
1750922001.170183182,1,-1.971468341,-0.027131459,-1.405864232,-0.044175065,0.760622222,-0.062392157,0.644677918,955,648,395,1.469720209,1.385581505,1.112399096,0.774177349,0.450352883,1,0,ok,map,648,395,1103,0,ok,45
1750922001.182183266,1,-2.002802560,-0.037221825,-1.390546651,-0.042414492,0.763901593,-0.063350027,0.640813655,952,626,363,1.525080647,1.507691211,0.624539843,0.824092977,0.346359736,1,0,ok,map,626,363,1103,0,ok,48
1750922001.194183350,1,-2.017546315,-0.035329076,-1.383618947,-0.044067535,0.767783530,-0.063671349,0.636012942,959,607,345,1.472087097,1.378063954,0.733316283,0.801240443,0.071009582,1,0,ok,map,607,345,1103,0,ok,41
1750922001.206183434,1,-2.034610567,-0.033110358,-1.374801951,-0.044034437,0.771646706,-0.063969959,0.631292464,955,584,335,1.487743999,1.441622695,0.699829186,0.812524692,0.155772420,1,0,ok,map,584,335,1103,0,ok,45
1750922001.218183517,1,-2.057893261,-0.035496312,-1.369146562,-0.043528727,0.776123601,-0.065412519,0.625666531,954,675,455,1.249909316,1.102755495,0.842311732,0.792724875,0.077952865,1,0,ok,map,675,455,1167,0,ok,46
1750922001.230183601,1,-2.075830310,-0.033957625,-1.360442298,-0.042222922,0.779993488,-0.065462912,0.620920277,955,651,428,1.405093743,1.350531802,0.717554997,0.808089194,0.117974251,1,0,ok,map,651,428,1167,0,ok,45
1750922001.242183685,1,-2.097883920,-0.037184641,-1.351228902,-0.041425807,0.783994286,-0.066740632,0.615778004,938,621,380,1.487200007,1.476928741,0.766286647,0.800826017,0.057929625,1,0,ok,map,621,380,1167,0,ok,62
1750922001.254183769,1,-2.112568957,-0.020030041,-1.369101766,-0.045078196,0.790555346,-0.064665513,0.607296116,927,589,348,1.544430630,1.498549139,1.319732094,0.777085773,0.676144671,1,0,ok,map,589,348,1167,0,ok,73
1750922001.266183853,1,-2.134842195,-0.030958308,-1.339974155,-0.043909877,0.792008024,-0.067061014,0.605225605,925,558,340,1.536794504,1.560188498,0.421047165,0.814625711,0.622652170,1,0,ok,map,558,340,1167,0,ok,75
1750922001.278183937,1,-2.153681703,-0.028060950,-1.334269298,-0.045098644,0.796214284,-0.067275179,0.599568992,936,616,427,1.249667690,1.095577872,0.819543083,0.782917925,0.132238713,1,0,ok,map,616,427,1115,0,ok,64
1750922001.290184021,1,-2.177462484,-0.029667938,-1.330419101,-0.044497913,0.801065279,-0.067044049,0.593143700,933,594,408,1.336448271,1.234659370,0.925508155,0.831374881,0.114362845,1,0,ok,map,594,408,1115,0,ok,67
1750922001.302184105,1,-2.197166527,-0.032556294,-1.322775072,-0.043425556,0.805365830,-0.068078569,0.587252424,942,571,356,1.438547670,1.423933456,0.853090110,0.848922688,0.128568577,1,0,ok,map,571,356,1115,0,ok,58
1750922001.314184189,1,-2.216794288,-0.033016022,-1.303580205,-0.043185300,0.808141810,-0.069249052,0.583306449,926,543,336,1.485189058,1.486955094,0.569562669,0.802945932,0.236630712,1,0,ok,map,543,336,1115,1,ok,74
1750922001.326184273,1,-2.236750520,-0.027982904,-1.306678811,-0.044537775,0.813466405,-0.069287506,0.575749977,867,479,300,1.463529745,1.475870002,1.070575131,0.835837584,0.288127867,1,0,ok,map,479,300,1115,2,ok,133
1750922001.338184357,1,-2.258241411,-0.030904240,-1.294752277,-0.044301647,0.817492266,-0.069247992,0.570042519,938,597,442,1.285823391,1.188868546,0.800831460,0.831171061,0.043230549,1,0,ok,map,597,442,1039,0,ok,62
1750922001.350184441,1,-2.277017288,-0.032115370,-1.284815290,-0.045045292,0.821666231,-0.068049303,0.564096462,947,585,431,1.370606684,1.251649164,0.848037106,0.880253519,0.079245638,1,0,ok,map,585,431,1039,0,ok,53
1750922001.362184525,1,-2.294345850,-0.025823255,-1.271897693,-0.045837762,0.825484882,-0.067935402,0.558442826,951,570,316,1.469654502,1.405251976,0.787160276,0.867483578,0.131565209,1,0,ok,map,570,316,1039,0,ok,49
1750922001.374184608,1,-2.318905876,-0.032277156,-1.261631170,-0.043506074,0.829370529,-0.071170587,0.552436869,963,561,300,1.593892466,1.534321004,0.938485568,0.857066484,0.192097662,1,0,ok,map,561,300,1039,0,ok,37
1750922001.386184692,1,-2.344665347,-0.024251691,-1.261924037,-0.043418709,0.834112367,-0.070798119,0.545306337,958,546,257,1.559367387,1.500491866,0.982259763,0.833149858,0.302626172,1,0,ok,map,546,257,1039,0,ok,42
1750922001.398184776,1,-2.361297961,-0.021878609,-1.252457812,-0.043384557,0.838197358,-0.070533904,0.539043540,943,634,394,1.313009166,1.162637914,0.857379316,0.848551909,0.062206371,1,0,ok,map,634,394,974,0,ok,57
1750922001.410184860,1,-2.382714048,-0.020033565,-1.246241316,-0.043248234,0.842482994,-0.069994290,0.532402850,951,616,348,1.374691263,1.239051917,0.907920619,0.829733440,0.095291958,1,0,ok,map,616,348,974,0,ok,49
1750922001.422184944,1,-2.405286310,-0.025258519,-1.225473543,-0.043353526,0.845791199,-0.070901641,0.527001591,922,588,334,1.447626472,1.386655848,0.733317245,0.831865035,0.228625900,1,0,ok,map,588,334,974,0,ok,78
